image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
R1_8446_O_Lp1of2_0001, R1_O_L_S35A, 5d3061b9-38d7-4c9c-bbca-d555b2e9e779, 1.8021173, 1.7421255, 0.16694413, 0.0012507358, 206.94913109626694, 0.029379232, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
R1_8446_O_Lp1of2_0001, R1_O_L_S35, 8252869b-950b-4359-82e0-d6d5096803e3, 4.827205, 4.642977, 0.72397935, 0.008696361, 143.40176139814199, 0.044613253, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 1, 0.0, 5d3c82d0-be95-4383-81f6-2be888adf01e, 0.0, 5d3c82d0-be95-4383-81f6-2be888adf01e, 0.0
R1_8446_O_Lp1of2_0001, R1_O_L_S34E, 6efb20f5-8387-48d5-b43b-a87cda453414, 0.6766605, 0.61799496, 0.03070325, 1.14282135E-4, 70.2384142543662, 0.015476459, 1, Lateral root, R1_O_L_S34, d0287e30-2070-4ee9-a109-864e17e5a6a0, 1.6648893, 25.319238045670467, 0, 0.0, null, null, null, null
R1_8446_O_Lp1of2_0001, R1_O_L_S34D, 0c3064de-dd0b-4765-ba52-bc46450454c4, 0.3753616, 0.36421388, 0.016164245, 5.6018085E-5, 162.02779654779349, 0.012675895, 1, Lateral root, R1_O_L_S34, d0287e30-2070-4ee9-a109-864e17e5a6a0, 2.5994754, 85.82696182727548, 0, 0.0, null, null, null, null
R1_8446_O_Lp1of2_0001, R1_O_L_S34C, 197646e2-5030-490f-b567-4e77bda3493d, 1.128016, 1.0745847, 0.08032812, 5.0908665E-4, 311.8360295005973, 0.023947945, 1, Lateral root, R1_O_L_S34, d0287e30-2070-4ee9-a109-864e17e5a6a0, 2.3159397, 115.45683471097854, 0, 0.0, null, null, null, null
R1_8446_O_Lp1of2_0001, R1_O_L_S34B, b83600c6-2262-450b-b827-04f10576e6b7, 1.2696764, 1.071242, 0.07266313, 3.549907E-4, 108.77245641936722, 0.01770119, 1, Lateral root, R1_O_L_S34, d0287e30-2070-4ee9-a109-864e17e5a6a0, 0.8294063, 49.25859346389077, 0, 0.0, null, null, null, null
R1_8446_O_Lp1of2_0001, R1_O_L_S34A, e2d4c33e-46b6-42ca-a39e-1da5b009d93b, 1.3147637, 1.0662994, 0.104666434, 6.773021E-4, 156.50545200005476, 0.022607105, 1, Lateral root, R1_O_L_S34, d0287e30-2070-4ee9-a109-864e17e5a6a0, 1.8518442, 9.498552833439973, 0, 0.0, null, null, null, null
R1_8446_O_Lp1of2_0001, R1_O_L_S34, d0287e30-2070-4ee9-a109-864e17e5a6a0, 3.9691033, 3.888255, 0.36197165, 0.0028051017, 93.8940845955992, 0.030420873, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 5, 2.8247485, b83600c6-2262-450b-b827-04f10576e6b7, 0.8294063, 0c3064de-dd0b-4765-ba52-bc46450454c4, 2.5994754
R1_8446_O_Lp1of2_0001, R1_O_L_S33A, 869fd67c-6b5d-484c-a862-970de6f1699e, 0.63958323, 0.6141353, 0.034029815, 1.6185794E-4, 126.05364098182154, 0.015405318, 1, Lateral root, R1_O_L_S33, abbeafab-e0dc-47f1-a670-eb430dc5abdd, 2.7597103, 15.831258345065674, 0, 0.0, null, null, null, null
R1_8446_O_Lp1of2_0001, R1_O_L_S33, abbeafab-e0dc-47f1-a670-eb430dc5abdd, 3.5342467, 3.3139327, 0.47286543, 0.005685337, 113.70559469835479, 0.043078702, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 1, 0.0, 869fd67c-6b5d-484c-a862-970de6f1699e, 2.7597103, 869fd67c-6b5d-484c-a862-970de6f1699e, 2.7597103
