image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
R4_6580_B_L_0001, R4_B_L_16H, b7fa4ed6-1f24-46c5-9277-8a80b52ddae3, 0.8811662, 0.7874724, 0.073692925, 5.6996784E-4, 276.76983830175186, 0.030489858, 2, Lateral root, R4_B_L_16V, 84759c56-3804-49f2-8013-ecb4bc52b682, 1.4221715, 170.09748746724512, 0, 0.0, null, null, null, null
R4_6580_B_L_0001, R4_B_L_16V, 84759c56-3804-49f2-8013-ecb4bc52b682, 1.8105149, 1.7500348, 0.4340737, 0.008469314, 100.42794600847094, 0.07644108, 1, Lateral root, R4_B_L_16, c05fc803-9fb5-42b2-92ca-d2d2725dfb41, 0.0, 140.73817886713377, 1, 0.0, b7fa4ed6-1f24-46c5-9277-8a80b52ddae3, 1.4221715, b7fa4ed6-1f24-46c5-9277-8a80b52ddae3, 1.4221715
R4_6580_B_L_0001, R4_B_L_16T, 2fed3e41-b0f1-4247-8d07-d5f6ce226358, 0.6011177, 0.54898906, 0.11567453, 0.0020562967, 169.95920345730906, 0.0630704, 1, Lateral root, R4_B_L_16, c05fc803-9fb5-42b2-92ca-d2d2725dfb41, 1.7123748, 43.0430461870983, 0, 0.0, null, null, null, null
R4_6580_B_L_0001, R4_B_L_16G, 91a13c8c-eec5-4f71-8b61-5edc8b5f4f01, 2.4752254, 2.4441314, 0.49203423, 0.009509568, 288.317502527709, 0.06733284, 2, Lateral root, R4_B_L_16C, 40f97c16-5558-4650-926f-066e2f8cb64e, 0.0, 88.79169422897873, 0, 0.0, null, null, null, null
R4_6580_B_L_0001, R4_B_L_16C, 40f97c16-5558-4650-926f-066e2f8cb64e, 0.9331885, 0.8995607, 0.18386456, 0.0036646386, 31.7433178280126, 0.06850996, 1, Lateral root, R4_B_L_16, c05fc803-9fb5-42b2-92ca-d2d2725dfb41, 1.1870924, 71.5092802324738, 1, 0.0, 91a13c8c-eec5-4f71-8b61-5edc8b5f4f01, 0.0, 91a13c8c-eec5-4f71-8b61-5edc8b5f4f01, 0.0
R4_6580_B_L_0001, R4_B_L_16B, 1e8d767c-6cc2-4599-a5dc-5ae67d08b9e6, 1.0049175, 0.9706389, 0.19702311, 0.0031814212, 152.75670267409328, 0.069199294, 1, Lateral root, R4_B_L_16, c05fc803-9fb5-42b2-92ca-d2d2725dfb41, 2.4127922, 58.59876104066731, 0, 0.0, null, null, null, null
R4_6580_B_L_0001, R4_B_L_16A, 530aa3a8-920d-4318-9e51-d48b16665122, 1.2966546, 1.295282, 0.23448806, 0.0037503196, 252.5429114289065, 0.049393293, 1, Lateral root, R4_B_L_16, c05fc803-9fb5-42b2-92ca-d2d2725dfb41, 1.9517399, 141.6974242945487, 0, 0.0, null, null, null, null
R4_6580_B_L_0001, R4_B_L_16, c05fc803-9fb5-42b2-92ca-d2d2725dfb41, 2.7340097, 2.6651723, 1.4128802, 0.058409788, 99.91455483950693, 0.16218285, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 5, 2.0722878, 84759c56-3804-49f2-8013-ecb4bc52b682, 0.0, 1e8d767c-6cc2-4599-a5dc-5ae67d08b9e6, 2.4127922
R4_6580_B_L_0001, R4_B_L_15XC, acf6870e-8571-49d9-8dfd-d5a53d0033e9, 0.15577729, 0.15577729, 0.005040651, 1.3114696E-5, 27.659764581768123, 0.01029918, 1, Lateral root, R4_B_L_15, 5b2227f2-9b83-436e-8a3e-7bafb51685b4, 2.3494267, 123.01659736737537, 0, 0.0, null, null, null, null
R4_6580_B_L_0001, R4_B_L_15P, 7f1471ef-ba76-47f8-b1c6-7c04a0ece346, 0.33644095, 0.33602306, 0.06929239, 0.0012097325, 59.60544213186798, 0.06720287, 2, Lateral root, R4_B_L_15A, d9b1a449-a2c5-4d07-81df-bf6d56a9d0d8, 1.9845358, 29.7543189303807, 0, 0.0, null, null, null, null
