image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
R6_5850_O_Lp2of2_0001, R6_O_L_72, 72c93ae9-932f-4b9e-a2dc-8259b963bfac,4.212064,3.7122097,0.76258457,0.0123497,83.61378246,0.060193308,0, Primary root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
R6_5850_O_Lp2of2_0001, R6_O_L_71FINALLL, 56c9b0fb-988a-4621-b0e5-07efabe4250c,0.2557934,0.25536045,0.027139273,2.49E-04,25.20604474,0.02921457,4, Lateral root, R6_O_L_71BBB, 3fc31539-c1d2-4ed4-9e5e-32751a5ab998,0.5176523,18.96217608,0,0, null, null, null, null
R6_5850_O_Lp2of2_0001, R6_O_L_71UH, c425b73b-1ece-4e11-bd26-0860b0ed0fb6,0.39944452,0.384258,0.028669111,1.73E-04,17.12011675,0.023968663,4, Lateral root, R6_O_L_71BBB, 3fc31539-c1d2-4ed4-9e5e-32751a5ab998,0.3285334,65.14966378,0,0, null, null, null, null
R6_5850_O_Lp2of2_0001, R6_O_L_71BBB, 3fc31539-c1d2-4ed4-9e5e-32751a5ab998,0.92624724,0.88123894,0.07666555,5.75E-04,71.627101,0.026882673,3, Lateral root, R6_O_L_71R, f4cfdfe4-9a15-4a67-8144-5b804944d90f,0,86.36800843,2,10.575359, c425b73b-1ece-4e11-bd26-0860b0ed0fb6,0.3285334, 56c9b0fb-988a-4621-b0e5-07efabe4250c,0.5176523
R6_5850_O_Lp2of2_0001, R6_O_L_71NN, a4be90e4-a959-49e6-91c5-0a759cdc161a,0.14396156,0.14396156,0.007647406,3.30E-05,117.5613116,0.016901577,4, Lateral root, R6_O_L_71B, 9912d720-1604-4f39-948a-55dc3affc710,0.5913998,73.1580196,0,0, null, null, null, null
R6_5850_O_Lp2of2_0001, R6_O_L_71N, 8dc9f007-ebae-4088-aa56-19734b51a2f7,0.34891304,0.34891304,0.018267648,7.75E-05,213.3880051,0.016664315,3, Lateral root, R6_O_L_71R, f4cfdfe4-9a15-4a67-8144-5b804944d90f,1.3632128,90.81177732,0,0, null, null, null, null
R6_5850_O_Lp2of2_0001, R6_O_L_71B, 9912d720-1604-4f39-948a-55dc3affc710,1.0614213,0.74581325,0.11274222,0.001196789,75.4066613,0.027521271,3, Lateral root, R6_O_L_71R, f4cfdfe4-9a15-4a67-8144-5b804944d90f,1.1524582,29.70532598,1,0, a4be90e4-a959-49e6-91c5-0a759cdc161a,0.5913998, a4be90e4-a959-49e6-91c5-0a759cdc161a,0.5913998
R6_5850_O_Lp2of2_0001, R6_O_L_71VC, 9483e31c-6343-43e6-94e7-12c34b95bab1,0.12687778,0.12687778,0.010961094,7.55E-05,352.3416194,0.027495336,3, Lateral root, R6_O_L_71R, f4cfdfe4-9a15-4a67-8144-5b804944d90f,0.60473853,78.25743883,0,0, null, null, null, null
R6_5850_O_Lp2of2_0001, R6_O_L_71VV, 5fcf2218-52ed-4c4a-8d6c-ecb17f6dff20,0.45970714,0.4448401,0.027361235,1.44E-04,146.53369,0.02090275,3, Lateral root, R6_O_L_71R, f4cfdfe4-9a15-4a67-8144-5b804944d90f,0.6685502,80.48375265,0,0, null, null, null, null
R6_5850_O_Lp2of2_0001, R6_O_L_71V, 2db2e6b6-fc3e-4e61-9270-34d463f3b628,0.11584772,0.11584772,0.011571618,9.29E-05,65.49368674,0.03174721,3, Lateral root, R6_O_L_71XX, e0db014a-b616-4805-9496-08bd668c2b41,0.17425121,82.74789206,0,0, null, null, null, null
R6_5850_O_Lp2of2_0001, R6_O_L_71C, 512c815f-0c8b-4b72-8770-92eb227e7fc7,0.12470201,0.12470201,0.006609503,2.84E-05,303.7365453,0.016861148,3, Lateral root, R6_O_L_71T, d2f6d1d8-1913-40b5-b070-ce05b072a0a2,0.6505046,139.8994316,0,0, null, null, null, null
R6_5850_O_Lp2of2_0001, R6_O_L_71XX, e0db014a-b616-4805-9496-08bd668c2b41,1.3801309,1.0076406,0.04802682,1.55E-04,187.7876228,0.012511335,2, Lateral root, R6_O_L_71Q, f791cab8-97fa-4582-ab91-41009f1cc973,4.9834933,5.669193615,1,0, 2db2e6b6-fc3e-4e61-9270-34d463f3b628,0.17425121, 2db2e6b6-fc3e-4e61-9270-34d463f3b628,0.17425121
R6_5850_O_Lp2of2_0001, R6_O_L_71Z, 1910af09-757e-4a04-bcc5-65154598f3a6,0.5862902,0.57378036,0.029765189,1.30E-04,62.21664394,0.019919492,4, Lateral root, R6_O_L_71K, 5b758231-42a4-495c-bd20-34d61ec086d9,0,73.789293,0,0, null, null, null, null
R6_5850_O_Lp2of2_0001, R6_O_L_71L, 1d479eb0-a3cb-49f0-8e3c-0be41e676925,0.35276195,0.34456542,0.019772056,9.67E-05,103.0596862,0.020326748,3, Lateral root, R6_O_L_71E, b97fb2fa-6769-4d2d-bf6c-7bdeed992dab,0,117.4880647,0,0, null, null, null, null
R6_5850_O_Lp2of2_0001, R6_O_L_71K, 5b758231-42a4-495c-bd20-34d61ec086d9,0.26742816,0.2613644,0.018165618,1.03E-04,112.4986456,0.02134735,3, Lateral root, R6_O_L_71E, b97fb2fa-6769-4d2d-bf6c-7bdeed992dab,0,100.7154492,1,0, 1910af09-757e-4a04-bcc5-65154598f3a6,0, 1910af09-757e-4a04-bcc5-65154598f3a6,0
R6_5850_O_Lp2of2_0001, R6_O_L_71J, 63d451c7-85aa-4187-948c-ce0ca0c183fb,0.26637703,0.26637703,0.023025507,1.59E-04,226.9101677,0.027513687,3, Lateral root, R6_O_L_71E, b97fb2fa-6769-4d2d-bf6c-7bdeed992dab,0,144.8730388,0,0, null, null, null, null
R6_5850_O_Lp2of2_0001, R6_O_L_71J, b918db46-9417-4f2e-9d34-7aba83ca9d33,0.13784286,0.13784286,0.011886672,8.50E-05,140.0769619,0.027370581,3, Lateral root, R6_O_L_71E, b97fb2fa-6769-4d2d-bf6c-7bdeed992dab,0.13272478,123.7698853,0,0, null, null, null, null
R6_5850_O_Lp2of2_0001, R6_O_L_71H, e9be7e3a-9391-4a6f-a7e4-704919c29f82,1.5956589,1.4328853,0.14123692,0.001245091,79.70232437,0.03385906,2, Lateral root, R6_O_L_71Q, f791cab8-97fa-4582-ab91-41009f1cc973,4.2401114,83.69802601,0,0, null, null, null, null
R6_5850_O_Lp2of2_0001, R6_O_L_71G, 3da01da0-0e73-44f6-92e1-ea7435cf2b12,0.10269717,0.10269717,0.008251677,5.30E-05,246.1893055,0.025561396,3, Lateral root, R6_O_L_71W, c98f2e45-c12b-429f-8401-756904993197,0.69295746,74.76411126,0,0, null, null, null, null
R6_5850_O_Lp2of2_0001, R6_O_L_71F, 3b25e5fe-bfd1-45d1-9dc7-220831496d7f,0.21991345,0.21991345,0.020157319,1.48E-04,223.7881702,0.029169705,3, Lateral root, R6_O_L_71W, c98f2e45-c12b-429f-8401-756904993197,0.25018138,58.7533009,0,0, null, null, null, null
R6_5850_O_Lp2of2_0001, R6_O_L_71D, 31bddbb1-d0c5-47c3-bfd8-2087f2100e2d,0.0744413,0.0744413,0.004456312,2.13E-05,195.100679,0.019047435,4, Lateral root, R6_O_L_71A, 4e315a05-2bbc-4ff1-b21f-4bb5c0774c6a,0.69228756,60.84339343,0,0, null, null, null, null
R6_5850_O_Lp2of2_0001, R6_O_L_71S, 05ed6e24-c739-42af-97e3-112475919f9e,0.4692762,0.43240446,0.021022046,7.62E-05,255.0207128,0.014526221,3, Lateral root, R6_O_L_71Y, 4ad28953-bf19-4ebb-a68b-41c0c0655d20,0.2880051,57.8411428,0,0, null, null, null, null
R6_5850_O_Lp2of2_0001, R6_O_L_71A, 4e315a05-2bbc-4ff1-b21f-4bb5c0774c6a,1.1902568,0.8748567,0.081716,5.02E-04,208.2202839,0.020261033,3, Lateral root, R6_O_L_71Y, 4ad28953-bf19-4ebb-a68b-41c0c0655d20,0.47196737,111.7143282,1,0, 31bddbb1-d0c5-47c3-bfd8-2087f2100e2d,0.69228756, 31bddbb1-d0c5-47c3-bfd8-2087f2100e2d,0.69228756
R6_5850_O_Lp2of2_0001, R6_O_L_71P, a2e4b4e5-49ec-47b0-9f51-639bb2effcd3,0.20345941,0.20345941,0.015826017,9.86E-05,103.424712,0.024755763,2, Lateral root, R6_O_L_71Q, f791cab8-97fa-4582-ab91-41009f1cc973,2.7837052,82.07717431,0,0, null, null, null, null
R6_5850_O_Lp2of2_0001, R6_O_L_71O, a7486715-1425-4520-9f44-db5cd33c1db7,0.110161655,0.110161655,0.010877627,9.07E-05,131.8134849,0.031126484,2, Lateral root, R6_O_L_71Q, f791cab8-97fa-4582-ab91-41009f1cc973,1.9904584,47.53669594,0,0, null, null, null, null
R6_5850_O_Lp2of2_0001, R6_O_L_71MAMA, 626ec3d7-8bb1-4bcd-b592-44c6a3835498,0.12678814,0.12678814,0.010742331,7.26E-05,264.5477885,0.02696336,2, Lateral root, R6_O_L_71Q, f791cab8-97fa-4582-ab91-41009f1cc973,1.6583776,71.68030817,0,0, null, null, null, null
R6_5850_O_Lp2of2_0001, R6_O_L_71I, 4e222468-4ca3-45b3-b0ba-40f80fba4d6b,0.5929242,0.50340277,0.046602245,3.18E-04,89.08348674,0.024926528,2, Lateral root, R6_O_L_71Q, f791cab8-97fa-4582-ab91-41009f1cc973,1.5166698,87.36253179,0,0, null, null, null, null
R6_5850_O_Lp2of2_0001, R6_O_L_71UU, 00ca295e-f909-4f4f-94e9-dfce48b58a08,0.5490541,0.5490081,0.034360755,2.26E-04,124.3812965,0.024137283,2, Lateral root, R6_O_L_71Q, f791cab8-97fa-4582-ab91-41009f1cc973,1.3168031,93.78796395,0,0, null, null, null, null
R6_5850_O_Lp2of2_0001, R6_O_L_71U, 6cad1c39-6354-4a48-bdd7-0810234f5143,0.35545105,0.26621002,0.01838349,8.70E-05,134.3805432,0.02022158,2, Lateral root, R6_O_L_71YY, 1fb23821-7028-47c1-895d-e50a0ee3879d,0,61.97546996,0,0, null, null, null, null
