image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
R1_8446_O_Lp2of2_0001, R1_O_L_P2_16Y, 9d8e4741-4bf6-424b-8b45-1de819f35444, 0.382784, 0.3055431, 0.020429151, 1.18009484E-4, 219.36920172453148, 0.019031674, 1, Lateral root, R1_O_L_P2_16, 535117ae-ed9a-42b8-80fe-f87d2df3b880, 3.3801966, 57.14313844551088, 0, 0.0, null, null, null, null
R1_8446_O_Lp2of2_0001, R1_O_L_P2_16T, 82fed8fa-0c75-48ca-b324-14ab272fb052, 0.83348143, 0.7873916, 0.053434435, 2.8711135E-4, 144.9368600744807, 0.023252176, 1, Lateral root, R1_O_L_P2_16, 535117ae-ed9a-42b8-80fe-f87d2df3b880, 2.290979, 162.6579361402405, 0, 0.0, null, null, null, null
R1_8446_O_Lp2of2_0001, R1_O_L_P2_16O, e6867d09-0993-4aaf-ab54-6c25e2d3ff84, 0.8021216, 0.07045286, 0.061805148, 4.5473248E-4, 133.00934170802245, 0.02824814, 1, Lateral root, R1_O_L_P2_16, 535117ae-ed9a-42b8-80fe-f87d2df3b880, 1.4694284, 54.698832307616755, 0, 0.0, null, null, null, null
R1_8446_O_Lp2of2_0001, R1_O_L_P2_16L, 3680069a-cfac-4524-8662-d91e83808055, 0.26719385, 0.25711134, 0.015295357, 7.446456E-5, 200.78974846501947, 0.021152278, 1, Lateral root, R1_O_L_P2_16, 535117ae-ed9a-42b8-80fe-f87d2df3b880, 1.8524421, 166.46881286689245, 0, 0.0, null, null, null, null
R1_8446_O_Lp2of2_0001, R1_O_L_P2_16J, 57b51452-bb07-428b-a3b7-f0748c7fe36b, 0.27182928, 0.26890483, 0.020617725, 1.4754091E-4, 288.33017935880855, 0.026455712, 1, Lateral root, R1_O_L_P2_16, 535117ae-ed9a-42b8-80fe-f87d2df3b880, 1.8203523, 105.99215961582183, 0, 0.0, null, null, null, null
R1_8446_O_Lp2of2_0001, R1_O_L_P2_16H, a84c5dd5-3eab-41e0-a704-a56182ac6fb9, 0.3488868, 0.34448633, 0.025574964, 1.6433948E-4, 302.79190281301663, 0.026112791, 1, Lateral root, R1_O_L_P2_16, 535117ae-ed9a-42b8-80fe-f87d2df3b880, 1.33849, 64.57066863957627, 0, 0.0, null, null, null, null
R1_8446_O_Lp2of2_0001, R1_O_L_P2_16G, 28fe26dd-ec92-450a-8316-33a04b905d58, 0.7970497, 0.56135327, 0.046086278, 2.3144112E-4, 98.73077377331701, 0.019410418, 1, Lateral root, R1_O_L_P2_16, 535117ae-ed9a-42b8-80fe-f87d2df3b880, 1.0248494, 88.21756901791495, 0, 0.0, null, null, null, null
R1_8446_O_Lp2of2_0001, R1_O_L_P2_16D, 4eadf084-7f2e-48e9-b9dd-c290f8c52b2a, 1.6186206, 1.4115691, 0.11999202, 7.546152E-4, 273.5290774651209, 0.02330308, 1, Lateral root, R1_O_L_P2_16, 535117ae-ed9a-42b8-80fe-f87d2df3b880, 0.64612204, 133.8442230510298, 0, 0.0, null, null, null, null
R1_8446_O_Lp2of2_0001, R1_O_L_P2_16C, 8ee89cf4-b87c-4a07-9c37-51157fee6f80, 0.18430848, 0.18040656, 0.012482459, 6.9873815E-5, 299.1376150032764, 0.023049789, 1, Lateral root, R1_O_L_P2_16, 535117ae-ed9a-42b8-80fe-f87d2df3b880, 0.23274681, 96.61761569695261, 0, 0.0, null, null, null, null
R1_8446_O_Lp2of2_0001, R1_O_L_P2_16B, ca768b16-27ae-4ea8-ba81-50490e1f3983, 0.35095298, 0.33921233, 0.036334712, 3.3509918E-4, 74.90656851431395, 0.033540636, 1, Lateral root, R1_O_L_P2_16, 535117ae-ed9a-42b8-80fe-f87d2df3b880, 0.4077284, 69.29866218684249, 0, 0.0, null, null, null, null
R1_8446_O_Lp2of2_0001, R1_O_L_P2_16A, a4b329bf-239b-419d-a1e6-70152b57f7a0, 1.2195948, 1.1087339, 0.10836917, 9.217678E-4, 143.6152048097049, 0.029223725, 1, Lateral root, R1_O_L_P2_16, 535117ae-ed9a-42b8-80fe-f87d2df3b880, 0.0, 62.971147618985995, 0, 0.0, null, null, null, null
R1_8446_O_Lp2of2_0001, R1_O_L_P2_16, 535117ae-ed9a-42b8-80fe-f87d2df3b880, 4.193995, 3.9640973, 0.78825325, 0.012842967, 63.06958430530422, 0.056725994, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 11, 3.2542486, a4b329bf-239b-419d-a1e6-70152b57f7a0, 0.0, 9d8e4741-4bf6-424b-8b45-1de819f35444, 3.3801966
R1_8446_O_Lp2of2_0001, R1_O_L_P2_15E, 79c1f50a-904e-46c6-ad27-eca995e075a4, 0.16196866, 0.14530146, 0.006970645, 2.4101008E-5, 308.92888242378643, 0.013780176, 1, Lateral root, R1_O_L_P2_15, de7e77e8-5d59-434d-9bc4-b1ce4c125b1c, 1.9560546, 51.15270737357285, 0, 0.0, null, null, null, null
R1_8446_O_Lp2of2_0001, R1_O_L_P2_15C, 544e0b69-da1d-470d-978e-85e84ec52236, 0.2908011, 0.25085157, 0.02609156, 1.8884755E-4, 215.5727366970283, 0.029272698, 1, Lateral root, R1_O_L_P2_15, de7e77e8-5d59-434d-9bc4-b1ce4c125b1c, 1.6807615, 171.34427019833925, 0, 0.0, null, null, null, null
R1_8446_O_Lp2of2_0001, R1_O_L_P2_15B, 120eec77-5d3a-4dbf-a6d6-3321e4314473, 0.5075693, 0.4321065, 0.033884335, 1.8700864E-4, 273.0275503347452, 0.020756977, 1, Lateral root, R1_O_L_P2_15, de7e77e8-5d59-434d-9bc4-b1ce4c125b1c, 1.229869, 94.34100436356064, 0, 0.0, null, null, null, null
R1_8446_O_Lp2of2_0001, R1_O_L_P2_15A, ec756d7c-12f1-4c93-9582-1d00965bab4b, 0.52616006, 0.44408002, 0.028596148, 1.4056962E-4, 144.7493850421422, 0.018100133, 1, Lateral root, R1_O_L_P2_15, de7e77e8-5d59-434d-9bc4-b1ce4c125b1c, 0.42725998, 101.56645658084203, 0, 0.0, null, null, null, null
R1_8446_O_Lp2of2_0001, R1_O_L_P2_15, de7e77e8-5d59-434d-9bc4-b1ce4c125b1c, 3.8448315, 1.3339344, 0.24829406, 0.0013711732, 160.08904735188537, 0.021118147, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 4, 2.6164403, ec756d7c-12f1-4c93-9582-1d00965bab4b, 0.42725998, 79c1f50a-904e-46c6-ad27-eca995e075a4, 1.9560546
R1_8446_O_Lp2of2_0001, R1_O_L_P2_14G, 99dffcb2-f61a-4187-bb1c-2af430aaac3f, 0.4225534, 0.2399922, 0.013614265, 3.6104087E-5, 173.98484865222287, 0.010583025, 2, Lateral root, R1_O_L_P2_14E, a224b4a8-faef-43df-97ef-adbe942b8c79, 0.776964, 115.3852543284768, 0, 0.0, null, null, null, null
R1_8446_O_Lp2of2_0001, R1_O_L_P2_14F, 3af5a428-df84-4261-8b59-3f7983106e21, 0.56458646, 0.49520585, 0.023288377, 7.940222E-5, 47.21207071306902, 0.013912361, 2, Lateral root, R1_O_L_P2_14E, a224b4a8-faef-43df-97ef-adbe942b8c79, 0.20494686, 0.661524311683245, 0, 0.0, null, null, null, null
R1_8446_O_Lp2of2_0001, R1_O_L_P2_14E, a224b4a8-faef-43df-97ef-adbe942b8c79, 1.6779846, 1.3736932, 0.11880948, 7.035479E-4, 78.81978196530018, 0.02357337, 1, Lateral root, R1_O_L_P2_14, 323bdcb3-e136-40e3-a0fa-86f9c8d38238, 0.5973404, 141.41178578345878, 2, 3.4963987, 3af5a428-df84-4261-8b59-3f7983106e21, 0.20494686, 99dffcb2-f61a-4187-bb1c-2af430aaac3f, 0.776964
