image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
R5_6374_B_L_0001, R5_B_L_9KN, 03467ed1-d5d1-469f-a2a2-10eb8b984f62, 0.29998204, 0.25301546, 0.013594752, 5.517262E-5, 242.8612822049535, 0.015843606, 2, Lateral root, R5_B_L_9KJ, 4f950046-5764-4ad7-b3bf-c2974b7e9396, 0.0, 155.35879984219304, 0, 0.0, null, null, null, null
R5_6374_B_L_0001, R5_B_L_9LV, c242f688-7d58-49d0-8de3-9ca662b37e13, 0.14970641, 0.14970641, 0.0069730924, 2.737864E-5, 207.30476538597117, 0.014813077, 1, Lateral root, R5_B_L_9, 5fd64e16-e487-48a4-9643-6f73799a86f8, 5.0488653, 100.18013308500454, 0, 0.0, null, null, null, null
R5_6374_B_L_0001, R5_B_L_9OL, 98ab4e41-1d6a-428f-af26-833fe9ff22fa, 0.31136623, 0.29571092, 0.01892383, 9.619832E-5, 205.58939069667915, 0.019137345, 1, Lateral root, R5_B_L_9, 5fd64e16-e487-48a4-9643-6f73799a86f8, 4.831321, 45.38177126080236, 0, 0.0, null, null, null, null
R5_6374_B_L_0001, R5_B_L_9FD, ef75956d-a6fa-444e-9d29-505ea5f082b8, 0.1524566, 0.14573728, 0.007351072, 2.9778941E-5, 277.8107864520185, 0.015155451, 2, Lateral root, R5_B_L_9BB, 2edc6df8-7f17-4b30-875b-16240506c1f4, 0.9808507, 103.39166071198785, 0, 0.0, null, null, null, null
R5_6374_B_L_0001, R5_B_L_9KJ, 4f950046-5764-4ad7-b3bf-c2974b7e9396, 1.0256451, 0.8347264, 0.14553678, 0.0019375341, 80.39379222934045, 0.042807203, 1, Lateral root, R5_B_L_9, 5fd64e16-e487-48a4-9643-6f73799a86f8, 4.894825, 149.86165869249166, 1, 0.0, 03467ed1-d5d1-469f-a2a2-10eb8b984f62, 0.0, 03467ed1-d5d1-469f-a2a2-10eb8b984f62, 0.0
R5_6374_B_L_0001, R5_B_L_9UI, eb7fb43b-6509-45ef-86c9-236549921370, 0.26839393, 0.26654854, 0.026643831, 2.1977976E-4, 20.904292558633436, 0.031585544, 2, Lateral root, R5_B_L_9BB, 2edc6df8-7f17-4b30-875b-16240506c1f4, 1.2002887, 21.25132764017261, 0, 0.0, null, null, null, null
R5_6374_B_L_0001, R5_B_L_9CC, 2a38571a-827e-4a78-afea-907e21dc84d3, 0.47930092, 0.46981877, 0.04340339, 3.2348893E-4, 69.92724449615876, 0.030031499, 2, Lateral root, R5_B_L_9BB, 2edc6df8-7f17-4b30-875b-16240506c1f4, 0.10246838, 59.462301857432024, 0, 0.0, null, null, null, null
R5_6374_B_L_0001, R5_B_L_9BB, 2edc6df8-7f17-4b30-875b-16240506c1f4, 1.5545888, 1.4751884, 0.18439482, 0.0018893209, 25.23380603953195, 0.03561307, 1, Lateral root, R5_B_L_9, 5fd64e16-e487-48a4-9643-6f73799a86f8, 4.273592, 130.5960856100952, 3, 2.732688, 2a38571a-827e-4a78-afea-907e21dc84d3, 0.10246838, eb7fb43b-6509-45ef-86c9-236549921370, 1.2002887
R5_6374_B_L_0001, R5_B_L_9VV, 2162a3e3-8f90-4c71-b66a-1c0345a8f269, 0.09744673, 0.09744673, 0.0071288953, 4.1596955E-5, 215.2288639930748, 0.023281032, 1, Lateral root, R5_B_L_9, 5fd64e16-e487-48a4-9643-6f73799a86f8, 3.8790042, 78.64696451892053, 0, 0.0, null, null, null, null
R5_6374_B_L_0001, R5_B_L_9HH, bc12ea61-bae4-4458-a68c-4e20013e5904, 0.1309663, 0.12165207, 0.010050236, 6.207808E-5, 123.89743222311856, 0.0225748, 2, Lateral root, R5_B_L_9DD, c3ec12ae-fc7a-4524-8d81-6a7223c1164e, 1.8523054, 71.36032746705416, 0, 0.0, null, null, null, null
