image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
R6_5850_A_L_0001, R6_A_L_33FG, f4993841-0a08-44ab-8688-24bcfa027910, 0.31193882, 0.30950662, 0.017005526, 8.9562796E-5, 184.3821450974098, 0.020845916, 3, Lateral root, R6_A_L_33XC, a92d8fc7-98be-408d-aeec-c03ff8832834, 0.5313334, 63.997438183293774, 0, 0.0, null, null, null, null
R6_5850_A_L_0001, R6_A_L_33XC, a92d8fc7-98be-408d-aeec-c03ff8832834, 0.9590582, 0.91428065, 0.12989841, 0.0015994086, 133.97246668288594, 0.049787223, 2, Lateral root, R6_A_L_33B, 2c0dfa1f-43eb-4121-a27a-b8ace4534c3a, 0.22091295, 45.1348599223064, 1, 0.0, f4993841-0a08-44ab-8688-24bcfa027910, 0.5313334, f4993841-0a08-44ab-8688-24bcfa027910, 0.5313334
R6_5850_A_L_0001, R6_A_L_33DF, f7329625-0a96-45a5-b163-05ba804babb6, 0.86274534, 0.8095879, 0.12386478, 0.0015794227, 110.28955754724295, 0.04469915, 2, Lateral root, R6_A_L_33B, 2c0dfa1f-43eb-4121-a27a-b8ace4534c3a, 0.0, 170.3368582768974, 0, 0.0, null, null, null, null
R6_5850_A_L_0001, R6_A_L_33PL, 8c29e59c-496d-434b-ac0c-1a57aebbc27f, 0.24253276, 0.22791846, 0.021278108, 1.5211929E-4, 296.25584890942133, 0.029443359, 2, Lateral root, R6_A_L_33ZX, b78ebc2b-6293-4458-8a79-f70fe1507698, 0.0, 44.151872757336506, 0, 0.0, null, null, null, null
R6_5850_A_L_0001, R6_A_L_33ZX, b78ebc2b-6293-4458-8a79-f70fe1507698, 0.42736208, 0.30416176, 0.029686095, 1.7736029E-4, 222.6915150198524, 0.024061048, 1, Lateral root, R6_A_L_33A, 37b9ce10-f733-4af4-aa4c-7cefbb38de05, 1.4886259, 145.34638455673633, 1, 0.0, 8c29e59c-496d-434b-ac0c-1a57aebbc27f, 0.0, 8c29e59c-496d-434b-ac0c-1a57aebbc27f, 0.0
R6_5850_A_L_0001, R6_A_L_33WE, b11bae14-1d6b-4082-9f06-f55dfbb30d04, 0.21407537, 0.20456545, 0.028902136, 3.1615334E-4, 247.16583134443562, 0.04511867, 2, Lateral root, R6_A_L_33EF, 663d71b6-eb15-4922-b8d1-a0b324acb4f3, 0.2433729, 68.64068274333849, 0, 0.0, null, null, null, null
R6_5850_A_L_0001, R6_A_L_33ZX, b3ef44d9-026b-4085-ac11-ca84f302c8e3, 0.7224803, 0.7187229, 0.07024873, 5.582628E-4, 74.04921584893727, 0.032182004, 1, Lateral root, R6_A_L_33A, 37b9ce10-f733-4af4-aa4c-7cefbb38de05, 0.0, 32.54503518750494, 0, 0.0, null, null, null, null
R6_5850_A_L_0001, R6_A_L_33AS, 14d8ed69-3e65-43d9-aa37-db7515121fe4, 0.9922692, 0.9797158, 0.103943996, 9.675557E-4, 118.90904454393477, 0.031751182, 2, Lateral root, R6_A_L_33XD, f77cea75-5be7-4d49-bd4b-0bb511564578, 0.23562361, 89.01717926404835, 0, 0.0, null, null, null, null
R6_5850_A_L_0001, R6_A_L_33XD, f77cea75-5be7-4d49-bd4b-0bb511564578, 0.733494, 0.6746759, 0.08811716, 8.654874E-4, 51.20135539593627, 0.040155493, 1, Lateral root, R6_A_L_33A, 37b9ce10-f733-4af4-aa4c-7cefbb38de05, 2.6917684, 105.78695341239796, 1, 0.0, 14d8ed69-3e65-43d9-aa37-db7515121fe4, 0.23562361, 14d8ed69-3e65-43d9-aa37-db7515121fe4, 0.23562361
R6_5850_A_L_0001, R6_A_L_33EF, 663d71b6-eb15-4922-b8d1-a0b324acb4f3, 0.6869457, 0.66495955, 0.08527825, 0.0010706229, 176.91240433427373, 0.049521975, 1, Lateral root, R6_A_L_33A, 37b9ce10-f733-4af4-aa4c-7cefbb38de05, 2.029123, 39.74328617641675, 1, 0.0, b11bae14-1d6b-4082-9f06-f55dfbb30d04, 0.2433729, b11bae14-1d6b-4082-9f06-f55dfbb30d04, 0.2433729
R6_5850_A_L_0001, R6_A_L_33ER, ae16cbae-74d0-4e25-81ca-17e9c964fd0a, 1.0035071, 0.98348963, 0.155754, 0.0021636244, 26.407331576683102, 0.045227893, 1, Lateral root, R6_A_L_33A, 37b9ce10-f733-4af4-aa4c-7cefbb38de05, 1.8860879, 101.1323570779527, 0, 0.0, null, null, null, null
R6_5850_A_L_0001, R6_A_L_33ED, f94f3a28-07df-4d24-928e-ad534f9871b5, 0.17016959, 0.17016959, 0.022688301, 2.4104737E-4, 192.9335965797791, 0.04243287, 1, Lateral root, R6_A_L_33A, 37b9ce10-f733-4af4-aa4c-7cefbb38de05, 1.3852988, 126.00599358217154, 0, 0.0, null, null, null, null
R6_5850_A_L_0001, R6_A_L_33LK, fd688e60-403f-473d-b2d1-b018177cc570, 0.16994832, 0.16994832, 0.019135688, 1.7309576E-4, 69.31402328228585, 0.035814468, 2, Lateral root, R6_A_L_33B, 6c338598-abc5-4ac9-a5a2-92bce27fe573, 0.5000294, 68.20980025954823, 0, 0.0, null, null, null, null
R6_5850_A_L_0001, R6_A_L_33B, 6c338598-abc5-4ac9-a5a2-92bce27fe573, 0.65215904, 0.5016195, 0.08170065, 8.518478E-4, 86.65368109422465, 0.038589112, 1, Lateral root, R6_A_L_33A, 37b9ce10-f733-4af4-aa4c-7cefbb38de05, 0.4548139, 46.9663341671103, 1, 0.0, fd688e60-403f-473d-b2d1-b018177cc570, 0.5000294, fd688e60-403f-473d-b2d1-b018177cc570, 0.5000294
R6_5850_A_L_0001, R6_A_L_33Z, d7bdc6c5-0399-418f-82cd-cdb63810249f, 0.7043202, 0.5167732, 0.09801464, 0.0012139099, 200.86989390474042, 0.046370074, 1, Lateral root, R6_A_L_33, b65a76f0-bba6-495f-9eef-f2ace680ce2c, 1.3791275, 155.99005958566394, 0, 0.0, null, null, null, null
R6_5850_A_L_0001, R6_A_L_33X, 044592e5-db69-4f86-b4f7-a7bd645a3a37, 0.45664865, 0.44096667, 0.045421682, 3.7195315E-4, 317.5285004001827, 0.030850194, 3, Lateral root, R6_A_L_33F, 3895a50e-35e7-4eed-8e6f-bebb1f38b061, 0.15701765, 141.72249108880266, 0, 0.0, null, null, null, null
R6_5850_A_L_0001, R6_A_L_33F, 3895a50e-35e7-4eed-8e6f-bebb1f38b061, 0.9168886, 0.7931428, 0.15673861, 0.0021600015, 104.07348434588438, 0.05503594, 2, Lateral root, R6_A_L_33B, 2c0dfa1f-43eb-4121-a27a-b8ace4534c3a, 0.13508253, 106.11325203961698, 1, 0.0, 044592e5-db69-4f86-b4f7-a7bd645a3a37, 0.15701765, 044592e5-db69-4f86-b4f7-a7bd645a3a37, 0.15701765
R6_5850_A_L_0001, R6_A_L_33S, 40d84cdf-e6a9-4c67-a47b-e718103468cd, 0.52775437, 0.50772935, 0.058135763, 6.860243E-4, 22.618996181839503, 0.03802738, 2, Lateral root, R6_A_L_33B, 2c0dfa1f-43eb-4121-a27a-b8ace4534c3a, 1.4034779, 125.71799182562877, 0, 0.0, null, null, null, null
R6_5850_A_L_0001, R6_A_L_33F, bc6c3367-f4ff-449a-bfe8-22a864f3f5ac, 0.6737161, 0.62256485, 0.067321636, 5.724184E-4, 178.32679990759996, 0.03135244, 2, Lateral root, R6_A_L_33B, 2c0dfa1f-43eb-4121-a27a-b8ace4534c3a, 1.4614172, 29.98981702277357, 0, 0.0, null, null, null, null
R6_5850_A_L_0001, R6_A_L_33C, f95d3bd9-d6d7-4c62-a8bd-55046c1115c6, 0.82236433, 0.6211765, 0.11590679, 0.0014527161, 316.64975558232555, 0.044476766, 2, Lateral root, R6_A_L_33B, 2c0dfa1f-43eb-4121-a27a-b8ace4534c3a, 0.9376373, 157.1860940112249, 0, 0.0, null, null, null, null
R6_5850_A_L_0001, R6_A_L_33B, 2c0dfa1f-43eb-4121-a27a-b8ace4534c3a, 1.7204432, 1.6758573, 0.21666522, 0.0032858325, 154.42254483152436, 0.045876406, 1, Lateral root, R6_A_L_33, b65a76f0-bba6-495f-9eef-f2ace680ce2c, 0.5014666, 97.52399546019164, 6, 4.1056037, f7329625-0a96-45a5-b163-05ba804babb6, 0.0, bc6c3367-f4ff-449a-bfe8-22a864f3f5ac, 1.4614172
R6_5850_A_L_0001, R6_A_L_33A, 37b9ce10-f733-4af4-aa4c-7cefbb38de05, 2.9866192, 2.7046945, 0.4991263, 0.00742975, 111.19268614043705, 0.058842298, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 7, 2.6005208, b3ef44d9-026b-4085-ac11-ca84f302c8e3, 0.0, f77cea75-5be7-4d49-bd4b-0bb511564578, 2.6917684
R6_5850_A_L_0001, R6_A_L_33, b65a76f0-bba6-495f-9eef-f2ace680ce2c, 2.084385, 1.4548396, 0.36179796, 0.0059782676, 68.95173638833003, 0.05523469, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 2, 2.2787843, 2c0dfa1f-43eb-4121-a27a-b8ace4534c3a, 0.5014666, d7bdc6c5-0399-418f-82cd-cdb63810249f, 1.3791275
R6_5850_A_L_0001, R6_A_L_32V, 5640a591-2a61-4e60-9a75-c9d52a305129, 1.0822378, 1.0213816, 0.1311582, 0.0013657565, 92.60675786159187, 0.036761176, 1, Lateral root, R6_A_L_32, d1b74fec-8c09-4e67-bb45-3f1b653df4f3, 0.0, 136.69194748206155, 0, 0.0, null, null, null, null
R6_5850_A_L_0001, R6_A_L_32KX, fed4a131-28b3-4363-9b18-c31ef1856493, 0.3239308, 0.31649986, 0.03584252, 3.4269047E-4, 166.41892516519468, 0.03077898, 1, Lateral root, R6_A_L_32, d1b74fec-8c09-4e67-bb45-3f1b653df4f3, 1.5321447, 70.67799156896989, 0, 0.0, null, null, null, null
R6_5850_A_L_0001, R6_A_L_32XX, c3c2470e-6ae6-4682-9413-16c00af2a3cf, 0.11157383, 0.11157383, 0.00666798, 3.1827596E-5, 192.86581378245592, 0.019019807, 1, Lateral root, R6_A_L_32, d1b74fec-8c09-4e67-bb45-3f1b653df4f3, 0.8895564, 97.65956105483805, 0, 0.0, null, null, null, null
R6_5850_A_L_0001, R6_A_L_32X, 9ff5f7d4-e594-41c9-9156-e3e4b518c4f2, 0.104321904, 0.095805585, 0.005150499, 2.0514122E-5, 174.79899354091003, 0.016901148, 2, Lateral root, R6_A_L_32A, 707fccb3-255a-4a57-92c0-04590816e109, 2.2770174, 67.05855821456424, 0, 0.0, null, null, null, null
R6_5850_A_L_0001, R6_A_L_32L, a1c2fdc5-3b2f-4a3b-9306-df20c1988bf5, 0.08534783, 0.08534783, 0.006244684, 3.6437148E-5, 56.351304369747545, 0.023282783, 2, Lateral root, R6_A_L_32A, 707fccb3-255a-4a57-92c0-04590816e109, 2.6059268, 73.82062990798445, 0, 0.0, null, null, null, null
R6_5850_A_L_0001, R6_A_L_32D, c9e24a13-3756-4e6d-a539-0522d749ff34, 0.16996258, 0.16667596, 0.011239076, 5.974851E-5, 164.54354646440595, 0.01965657, 2, Lateral root, R6_A_L_32A, 707fccb3-255a-4a57-92c0-04590816e109, 2.0126932, 84.58997358745114, 0, 0.0, null, null, null, null
R6_5850_A_L_0001, R6_A_L_32W, fe950e58-24dd-4128-b213-853d624c8859, 0.3327489, 0.30927795, 0.026284559, 1.6987769E-4, 50.62747948677721, 0.024415607, 2, Lateral root, R6_A_L_32A, 707fccb3-255a-4a57-92c0-04590816e109, 1.5090219, 13.497044611308402, 0, 0.0, null, null, null, null
R6_5850_A_L_0001, R6_A_L_32Q, f1158aaa-3f4e-4a56-862d-8d8d2cbc012a, 0.21682058, 0.21461967, 0.02975603, 3.262864E-4, 160.29180834758637, 0.044118494, 2, Lateral root, R6_A_L_32A, 707fccb3-255a-4a57-92c0-04590816e109, 0.8115512, 110.85159332347578, 0, 0.0, null, null, null, null
R6_5850_A_L_0001, R6_A_L_32A, 707fccb3-255a-4a57-92c0-04590816e109, 2.7191434, 2.436208, 0.25529957, 0.0019527455, 73.23521439422267, 0.029457346, 1, Lateral root, R6_A_L_32, d1b74fec-8c09-4e67-bb45-3f1b653df4f3, 0.48521978, 82.72001122667423, 5, 2.786485, f1158aaa-3f4e-4a56-862d-8d8d2cbc012a, 0.8115512, a1c2fdc5-3b2f-4a3b-9306-df20c1988bf5, 2.6059268
R6_5850_A_L_0001, R6_A_L_32, d1b74fec-8c09-4e67-bb45-3f1b653df4f3, 2.3366163, 2.295041, 0.30481756, 0.0032993995, 99.30209860682106, 0.038252573, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 4, 2.6107194, 5640a591-2a61-4e60-9a75-c9d52a305129, 0.0, fed4a131-28b3-4363-9b18-c31ef1856493, 1.5321447
R6_5850_A_L_0001, R6_A_L_31FG, 975f82cc-5e3c-401b-bd2e-03578cbdfccc, 0.5486222, 0.422693, 0.047271263, 3.465076E-4, 230.4485335394792, 0.028259292, 2, Lateral root, R6_A_L_31F, f349f17b-117f-4b1f-b789-562a262abb97, 0.27624908, 23.175487552013585, 0, 0.0, null, null, null, null
R6_5850_A_L_0001, R6_A_L_31F, f349f17b-117f-4b1f-b789-562a262abb97, 0.5219949, 0.48263475, 0.035147134, 1.9350887E-4, 166.86880240506673, 0.021477817, 1, Lateral root, R6_A_L_31, e05b90bb-48de-499a-8100-e61cf7a67295, 0.4274577, 94.32295900377346, 1, 0.0, 975f82cc-5e3c-401b-bd2e-03578cbdfccc, 0.27624908, 975f82cc-5e3c-401b-bd2e-03578cbdfccc, 0.27624908
R6_5850_A_L_0001, R6_A_L_31Q, 508a4087-727c-4b00-be16-2708e8b1efdc, 0.23568997, 0.19945857, 0.02168628, 1.6339656E-4, 219.8169752661392, 0.03061737, 1, Lateral root, R6_A_L_31, e05b90bb-48de-499a-8100-e61cf7a67295, 0.6717891, 138.05946063692483, 0, 0.0, null, null, null, null
R6_5850_A_L_0001, R6_A_L_31E, b8452020-ea56-48f0-8d37-24d0cc350be1, 0.49379542, 0.49036932, 0.03364772, 1.8403267E-4, 283.3120120548435, 0.021027835, 1, Lateral root, R6_A_L_31, e05b90bb-48de-499a-8100-e61cf7a67295, 0.63882935, 154.12283613074422, 0, 0.0, null, null, null, null
R6_5850_A_L_0001, R6_A_L_31A, dc14d4b7-a9b8-4af8-9f59-232ed02f5264, 0.1379258, 0.12048657, 0.0071048653, 3.238545E-5, 190.6419178490781, 0.017588593, 1, Lateral root, R6_A_L_31, e05b90bb-48de-499a-8100-e61cf7a67295, 0.71759963, 108.88439638967456, 0, 0.0, null, null, null, null
R6_5850_A_L_0001, R6_A_L_31, e05b90bb-48de-499a-8100-e61cf7a67295, 1.5752852, 1.4963619, 0.20701288, 0.0022258768, 51.417223524654524, 0.040714864, 0, Primary root, -1, -1, -0.008466667, -57.29577951308232, 4, 13.786357, f349f17b-117f-4b1f-b789-562a262abb97, 0.4274577, dc14d4b7-a9b8-4af8-9f59-232ed02f5264, 0.71759963
R6_5850_A_L_0001, R6_A_L_30G, ad787ce6-517c-4830-9b86-89d704204f78, 0.08959168, 0.08959168, 0.007634949, 5.2369334E-5, 59.813305278878985, 0.027067577, 1, Lateral root, R6_A_L_30, 85dcfc54-359c-4376-8bb1-0d19b7fdc9df, 1.6073631, 12.950004515398327, 0, 0.0, null, null, null, null
R6_5850_A_L_0001, R6_A_L_30X, 4ecc2ae5-a261-40d9-ab14-76a0b1e7b723, 0.5717899, 0.5699506, 0.029603938, 1.2889608E-4, 119.31561838446895, 0.016890753, 1, Lateral root, R6_A_L_30, 85dcfc54-359c-4376-8bb1-0d19b7fdc9df, 0.0, 21.974228031737592, 0, 0.0, null, null, null, null
R6_5850_A_L_0001, R6_A_L_30DC, 3d1021dd-edb9-4e71-8f4d-455fdc0d0d94, 0.117616154, 0.0736686, 0.0034937127, 8.41919E-6, 148.74693083881056, 0.009877978, 1, Lateral root, R6_A_L_30, 85dcfc54-359c-4376-8bb1-0d19b7fdc9df, 1.4603688, 62.22409567851585, 0, 0.0, null, null, null, null
R6_5850_A_L_0001, R6_A_L_30KL, 9446a522-0a03-47c8-987a-55abe064a271, 0.61496955, 0.6013156, 0.028242512, 1.078185E-4, 62.11436185931043, 0.016491117, 2, Lateral root, R6_A_L_30B, f34a29dd-0291-4d9d-8285-787b050fba42, 0.1071247, 128.40900439634376, 0, 0.0, null, null, null, null
R6_5850_A_L_0001, R6_A_L_30Q, 9e98ad74-f97c-4804-8817-e3a298496345, 0.6039125, 0.56063837, 0.047428414, 3.18389E-4, 120.36088321429102, 0.023811646, 1, Lateral root, R6_A_L_30, 85dcfc54-359c-4376-8bb1-0d19b7fdc9df, 0.8710295, 37.176412293866754, 0, 0.0, null, null, null, null
R6_5850_A_L_0001, R6_A_L_30C, db3d1ca9-1e31-462a-ba90-5a8ce393e259, 0.4592736, 0.34557128, 0.025234452, 1.1878851E-4, 185.3585889411548, 0.018481838, 1, Lateral root, R6_A_L_30, 85dcfc54-359c-4376-8bb1-0d19b7fdc9df, 0.8461747, 155.41756678981181, 0, 0.0, null, null, null, null
